sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceTaxonKingdomName	sourceTaxonPhylumName	sourceTaxonClassName	sourceTaxonOrderName	sourceTaxonFamilyName	sourceTaxonGenusName	sourceTaxonSpecificEpithetName	sourceTaxonSubspecificEpithetName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	sourcePhysiologicalStateId	sourcePhysiologicalStateName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetTaxonKingdomName	targetTaxonPhylumName	targetTaxonClassName	targetTaxonOrderName	targetTaxonFamilyName	targetTaxonGenusName	targetTaxonSpecificEpithetName	targetTaxonSubspecificEpithetName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	targetPhysiologicalStateId	targetPhysiologicalStateName	habitatId	habitatName	localityId	localityName	decimalLatitude	decimalLongitude	depth	altitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
	GBIF:9770031	Agapornis roseicollis						Agapornis	roseicollis								RO:0002470	eats		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-05-25			
	ITIS:154344	Apoidea															RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-05-25			
	GBIF:1345635	Svastra obliqua						Svastra	obliqua								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-05-25			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04T22:01:43			
		Hemiptera															RO:0002470	eats		GBIF:5420901	Punica granata						Punica	granata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04T22:03:59			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04T22:10:14			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04			
	GBIF:1790240	Melipotis acontioides						Melipotis	acontioides								RO:0002622	visitsFlowersOf		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2023-06-04T22:13:57			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0692			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
		Scudderia															RO:0002622	visitsFlowersOf		ITIS:18902	Argemone																		Miles Ranch Trailhead, Tonto National Forest	33.4381	-111.0693			2023-06-10			
	ITIS:650533	Melanoplinae															RO:0002437	interactsWith		ITIS:650533	Melanoplinae																		West Tank, Coconino National Forest	34.5687	-111.4083			2023-06-24			
	GBIF:1428276	Sympetrum corruptum						Sympetrum	corruptum								RO:0002437	interactsWith		GBIF:1428276	Sympetrum corruptum						Sympetrum	corruptum											West Tank, Coconino National Forest	34.5686	-111.4087			2023-06-24			
	GBIF:1423304	Ischnura damula						Ischnura	damula								RO:0002437	interactsWith		GBIF:1423304	Ischnura damula						Ischnura	damula											Maxwell Tank, Coconino National Forest	34.5857	-111.405			2023-06-24T16:29:27			
	ITIS:139621	Syrphidae															RO:0002622	visitsFlowersOf		ITIS:202422	Plantae																		Seward, Chugach National Forest	60.5342	-149.5483			2023-07-21T14:43:14			
	ITIS:139621	Syrphidae															RO:0002622	visitsFlowersOf		ITIS:202422	Plantae																		Seward, Chugach National Forest	60.5341	-149.548			2023-07-21T14:44:40			
	GBIF:5051520	Argia munda						Argia	munda								RO:0002437	interactsWith		GBIF:5051520	Argia munda						Argia	munda											Home Tank Draw, Coconino National Forest	34.5871	-111.5184			2023-08-12			
	GBIF:4299368	Vanessa cardui						Vanessa	cardui								RO:0002622	visitsFlowersOf		GBIF:3109181	Bebbia juncea						Bebbia	juncea											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	GBIF:4299368	Vanessa cardui						Vanessa	cardui								RO:0002622	visitsFlowersOf		GBIF:3109181	Bebbia juncea						Bebbia	juncea											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	ITIS:154266	Polistes															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5576	-111.353			2023-11-03			
	ITIS:154189	Scoliidae															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	ITIS:154189	Scoliidae															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	ITIS:154189	Scoliidae															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	ITIS:154189	Scoliidae															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	ITIS:154189	Scoliidae															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	ITIS:154189	Scoliidae															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
	ITIS:154189	Scoliidae															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
		Pepsis															RO:0002622	visitsFlowersOf		GBIF:3129915	Baccharis sarothroides						Baccharis	sarothroides											Service Road 80, Tonto National Forest	33.5575	-111.353			2023-11-03			
		Paratiphia															RO:0002622	visitsFlowersOf		GBIF:3095893	Hymenothrix wrightii						Hymenothrix	wrightii											Service Road 80, Tonto National Forest	33.5572	-111.3528			2023-11-03			
		Paratiphia															RO:0002622	visitsFlowersOf		GBIF:3095893	Hymenothrix wrightii						Hymenothrix	wrightii											Service Road 80, Tonto National Forest	33.5572	-111.3528			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5564	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5564	-111.3527			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3528			2023-11-03			
	GBIF:1322475	Pheidole rhea						Pheidole	rhea								RO:0002470	eats		GBIF:3103039	Ericameria laricifolia						Ericameria	laricifolia											Service Road 80, Tonto National Forest	33.5563	-111.3528			2023-11-03			
	ITIS:152643	Tachinidae															RO:0002622	visitsFlowersOf		GBIF:8110338	Perityle emoryi						Perityle	emoryi											Service Road 80, Tonto National Forest	33.5568	-111.3529			2023-11-03			
	GBIF:5132079	Adelpha eulalia						Adelpha	eulalia								RO:0002470	eats		GBIF:2878247	Quercus turbinella						Quercus	turbinella											Tonto National Forest	33.5347	-111.3168			2024-03-23			
	GBIF:5132079	Adelpha eulalia						Adelpha	eulalia								RO:0002470	eats		GBIF:2878247	Quercus turbinella						Quercus	turbinella											Tonto National Forest	33.5347	-111.3168			2024-03-23			
	GBIF:5132079	Adelpha eulalia						Adelpha	eulalia								RO:0002470	eats		GBIF:2878247	Quercus turbinella						Quercus	turbinella											Tonto National Forest	33.5347	-111.3168			2024-03-23T14:13:06			
	GBIF:5132079	Adelpha eulalia						Adelpha	eulalia								RO:0002470	eats		GBIF:2878247	Quercus turbinella						Quercus	turbinella											Tonto National Forest	33.5347	-111.3168			2024-03-23			
	GBIF:1908055	Euphydryas chalcedona						Euphydryas	chalcedona								RO:0002470	eats		GBIF:3170789	Keckiella antirrhinoides						Keckiella	antirrhinoides											Tonto National Forest	33.5332	-111.3161			2024-03-23T13:21:31			
		Plega															RO:0002437	interactsWith			Plega																		Redfield Canyon Wilderness Area	32.4272	-110.2675			2024-08-30			
		Plega															RO:0002437	interactsWith			Plega																		Redfield Canyon Wilderness Area	32.4272	-110.2675			2024-08-30			
	ITIS:117267	Pieridae															RO:0002622	visitsFlowersOf		GBIF:2928521	Ipomoea cristulata						Ipomoea	cristulata											Redfield Canyon Wilderness Area	32.4316	-110.2702			2024-08-31			
	GBIF:5141342	Battus philenor						Battus	philenor								RO:0002622	visitsFlowersOf		GBIF:2928521	Ipomoea cristulata						Ipomoea	cristulata											Redfield Canyon Wilderness Area	32.4316	-110.2702			2024-08-31			
	GBIF:1946981	Atrytonopsis edwardsi						Atrytonopsis	edwardsi								RO:0002622	visitsFlowersOf		GBIF:2928542	Ipomoea costellata						Ipomoea	costellata											Redfield Canyon Wilderness Area	32.4302	-110.2757			2024-08-31			
	GBIF:5051422	Argia oenea						Argia	oenea								RO:0002437	interactsWith		GBIF:5051422	Argia oenea						Argia	oenea											Redfield Canyon Wilderness Area	32.4367	-110.2913			2024-08-31			
	ITIS:117267	Pieridae															RO:0002622	visitsFlowersOf		GBIF:5408269	Lobelia cardinalis						Lobelia	cardinalis											Redfield Canyon Wilderness Area	32.4368	-110.2915			2024-08-31			
	GBIF:1919653	Phoebis sennae						Phoebis	sennae								RO:0002622	visitsFlowersOf		GBIF:5408269	Lobelia cardinalis						Lobelia	cardinalis											Redfield Canyon Wilderness Area	32.4368	-110.2915			2024-08-31			
	GBIF:1919653	Phoebis sennae						Phoebis	sennae								RO:0002622	visitsFlowersOf		GBIF:5408269	Lobelia cardinalis						Lobelia	cardinalis											Redfield Canyon Wilderness Area	32.4368	-110.2915			2024-08-31			
	GBIF:1919653	Phoebis sennae						Phoebis	sennae								RO:0002622	visitsFlowersOf		GBIF:5408269	Lobelia cardinalis						Lobelia	cardinalis											Redfield Canyon Wilderness Area	32.4368	-110.2915			2024-08-31			
	GBIF:1919653	Phoebis sennae						Phoebis	sennae								RO:0002622	visitsFlowersOf		GBIF:5408269	Lobelia cardinalis						Lobelia	cardinalis											Redfield Canyon Wilderness Area	32.4368	-110.2915			2024-08-31			
	GBIF:1919653	Phoebis sennae						Phoebis	sennae								RO:0002622	visitsFlowersOf		GBIF:5408269	Lobelia cardinalis						Lobelia	cardinalis											Redfield Canyon Wilderness Area	32.4368	-110.2915			2024-08-31			
		Melanoplus															RO:0002437	interactsWith			Melanoplus																		Redfield Canyon Wilderness Area	32.4266	-110.2674			2024-08-31			
		Melanoplus															RO:0002437	interactsWith			Melanoplus																		Redfield Canyon Wilderness Area	32.4266	-110.2674			2024-08-31			
		Diptera															RO:0002437	interactsWith			Diptera																		Redfield Canyon Wilderness Area	32.4266	-110.2674			2024-08-31			
	ITIS:634023	Ashmeadiella															RO:0002622	visitsFlowersOf		ITIS:19726	Opuntia polyacantha						Opuntia	polyacantha											Mohave County	36.9162	-113.5535			2025-04-28			
	ITIS:699106	Diadasia australis						Diadasia	australis								RO:0002622	visitsFlowersOf		ITIS:19726	Opuntia polyacantha						Opuntia	polyacantha											Mohave County	36.9162	-113.5535			2025-04-28			
	ITIS:699106	Diadasia australis						Diadasia	australis								RO:0002622	visitsFlowersOf		ITIS:19726	Opuntia polyacantha						Opuntia	polyacantha											Mohave County	36.9162	-113.5536			2025-04-28			
	ITIS:699106	Diadasia australis						Diadasia	australis								RO:0002622	visitsFlowersOf		ITIS:19726	Opuntia polyacantha						Opuntia	polyacantha											Mohave County	36.9162	-113.5536			2025-04-28			
	ITIS:699106	Diadasia australis						Diadasia	australis								RO:0002622	visitsFlowersOf		ITIS:19726	Opuntia polyacantha						Opuntia	polyacantha											Mohave County	36.9162	-113.5536			2025-04-28			
	ITIS:699106	Diadasia australis						Diadasia	australis								RO:0002622	visitsFlowersOf		ITIS:19726	Opuntia polyacantha						Opuntia	polyacantha											Mohave County	36.9162	-113.5536			2025-04-28			
	ITIS:699106	Diadasia australis						Diadasia	australis								RO:0002622	visitsFlowersOf		ITIS:19726	Opuntia polyacantha						Opuntia	polyacantha											Mohave County	36.9162	-113.5536			2025-04-28			
	GBIF:7568403	Larrea tridentata						Larrea	tridentata								RO:0002437	interactsWith		ITIS:616958	Ophryastes																		Mohave County	36.9135	-113.552			2025-04-28			
	GBIF:9448761	Digrammia colorata						Digrammia	colorata								RO:0002454	hasHost		GBIF:7568403	Larrea tridentata						Larrea	tridentata											Mohave County	36.9138	-113.5522			2025-04-28			
	GBIF:9448761	Digrammia colorata						Digrammia	colorata								RO:0002454	hasHost		GBIF:7568403	Larrea tridentata						Larrea	tridentata											Mohave County	36.9138	-113.5522			2025-04-28			
	GBIF:9448761	Digrammia colorata						Digrammia	colorata								RO:0002622	visitsFlowersOf		GBIF:7568403	Larrea tridentata						Larrea	tridentata											Mohave County	36.9131	-113.5545			2025-04-28			
	ITIS:706171	Hyporhagus															RO:0002470	eats		GBIF:7568403	Larrea tridentata						Larrea	tridentata											Mohave County	36.9136	-113.5518			2025-04-28			
	ITIS:699638	Anthidiellum notatum						Anthidiellum	notatum								RO:0002622	visitsFlowersOf		ITIS:35420	Asteraceae																		Mohave County	36.9148	-113.5588			2025-04-29			
	ITIS:808885	Acmaeodera diffusa						Acmaeodera	diffusa								RO:0002622	visitsFlowersOf		ITIS:35420	Asteraceae																		Mohave County	36.9148	-113.5588			2025-04-29			
	ITIS:808885	Acmaeodera diffusa						Acmaeodera	diffusa								RO:0002622	visitsFlowersOf		ITIS:35420	Asteraceae																		Mohave County	36.9148	-113.5588			2025-04-29			
	ITIS:706171	Hyporhagus															RO:0002470	eats		GBIF:7568403	Larrea tridentata						Larrea	tridentata											Mohave County	36.9143	-113.555			2025-04-29			
	ITIS:706171	Hyporhagus															RO:0002470	eats		GBIF:7568403	Larrea tridentata						Larrea	tridentata											Mohave County	36.9141	-113.5546			2025-04-29			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-24			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-24			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-24			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-24			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-25			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-25			
	GBIF:2072196	Aphis nerii						Aphis	nerii								RO:0002470	eats		GBIF:3170301	Asclepias subulata						Asclepias	subulata											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-25			
		Aphidae															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27			
	ITIS:104419	Miridae															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27			
	ITIS:104419	Miridae															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27T17:26:21			
	ITIS:103348	Thysanoptera															RO:0002470	eats		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27			
	ITIS:103348	Thysanoptera															RO:0002470	eats		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27			
	ITIS:103348	Thysanoptera															RO:0002470	eats		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27			
	ITIS:103348	Thysanoptera															RO:0002470	eats		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27			
	ITIS:103348	Thysanoptera															RO:0002470	eats		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27			
	ITIS:103348	Thysanoptera															RO:0002470	eats		GBIF:9206251	Helianthus annuus						Helianthus	annuus											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-02-27T17:53:02			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-05			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-05			
	ITIS:118840	Tipulidae															RO:0002437	interactsWith		ITIS:118840	Tipulidae																		Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-05			
	ITIS:117318	Noctuidae															RO:0002470	eats		GBIF:3152473	Sphaeralcea ambigua						Sphaeralcea	ambigua											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-05			
	ITIS:104419	Miridae															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-05			
	ITIS:104419	Miridae															RO:0002470	eats		GBIF:8279512	Nicotiana obtusifolia						Nicotiana	obtusifolia											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-05			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11T22:05:20			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
		Aphidae															RO:0002470	eats		GBIF:5375920	Eruca vesicaria						Eruca	vesicaria											Hardy Drive & 16th Street, Tempe, Arizona	33.412435	-111.952193			2024-03-11			
